text,label
Ansarap pag untugin ni mar tska binay peste,1
Kain nga kakampink,0
So iniwan sa ere si Doc. Willie Ong? Tsk Tsk! And So There,0
after three days....survey result... Poe--------3 votes Duterte----4 votes Binay------4 votes Mirriam----4 votes Mar----------1 vote,0
IN YOUR FACEGRACE POE-TANGINA MO! no offense though,1
Shit. Pumangalawa na si Poe! Eleksyon2016,1
RT [USERNAME]: Bakit nakakairita commercial ni Mar Roxas?,1
Lapit na ng eleksyonBasta ako i will go for ISKO and Doc Willie Ong for president and vp respectivelyRaffy TulfoRobin PadillaLuke Espiritu and Samira Gutoc for senators,0
norberto gonzales walang nanghihingi ng % vote mo.. ambisosya so much ahitulog mo yan ser,0
Wag ka lang manalo Binaynakatulong kana sa pilipinas,1
Lets help Mr Norberto Gonzales reach 1k followers guys he deserves it. Norberto GonzalesHalalan,0
PRESIDENTIAL aspirant Leodegario Ka Leody de Guzman and two of his senatorial bets in the Partido Lakas ng MasaPLMescaped death when gunmen fired at them while they were with the lumad farmers in Quezon town Bukidnon this morning,0
[USERNAME] A straightforward question requires a straightforward answer. Eh deputa parang si Panelo lang eto regarding the Julia branch account ni Duterte. Puro deflection. THE6832 MAGIC Marcos Duwag Marcos Magnanakaw,1
ang bobobo niyo si bbm na nga nagsabi na naghire siya ng trolls Make It Make Sense Let Leni Lead Kakampink,0
Yvuj AmithsOdaur [USERNAME] [USERNAME] You give light and hope with your analysis Ms. Miyako Let Leni Lead,0
si Marcos Sinungaling na nga ay isang Marcos Duwag pa. may sang Leni Matapang walang inaatrasan Let Leni Lead,1
[USERNAME] Meron pang Pula Ang Kulay Ng Posas,1
[USERNAME] Moreover the top six aspirant Ka Leody De Guzman who was not invited to the show streamed via Facebook live to answer the questions synchronized with the show Layout by Joshua Paul Gaces,0
Ping Lacson: Bitin angand a half minutes sana man lang gawingminutes.Faisal Mangondato: Stretch ko ang sagot ko toseconds per word.,0
sana hindi kayo maapektuhan dahil sa pagboto ng isang kriminal oo kriminalhindi ninyo alam kung gaano kalala ang magiging epekto nito para sa mga nasa laylayanat wag nyo kong umpisahan dahil naging parte ako ng laylayan Marcos Magnanakaw Marcos Duwag,1
Nakakabadtrip si binay. ??,1
New Profile Pic Kulay Rosas Ang Bukas Rosas Ang Kulay Ng Bukas Kay Leni Kiko Tayo Ipanalo Na10to Tropang Angat All The Way Kakampink,0
Ma. Jaira Joy Batumbakal [USERNAME] [USERNAME] [USERNAME],0
But really? Still can't believe that the people chose Roxas and Binay over MDS. The fuck is wrong w this country,1
IF YOU'RE EASILY FOOLED BY MAR ROXASYOU'RE FUCKING STUPID. THAT'S SAYING A LOT. Y'ALL ARE GARBAGE. Election2016,1
If cheating is proven especially by Mar Roxaswe will REVOLT. Get ready for EDSA People Power 3!!! What Goes Around Comes AroundDayaan MOVES,1
[USERNAME] BM SARAsila ng magaling hindi kagaya ng mga kandidato nyo na puro paninira ang alam kay BBM! Kung ano ano ang itinu turo sainyo na manira ng kapwa!,1
Benedict Exconde [USERNAME] Manny Pacquiao-Lito Atienza tandem. Quote Tweet Daily Tribune [USERNAME] JUST IN:Sen. Manny Pacquiao arrives at Sofitel Hotel where he is scheduled to file his certificate of candidacy (COC) for his presidential bid. Buhay Party-list Rep. Lito Atienza who will be running as vice president also arrrives at the venue.Boto Mo To,0
MGA N REJECT N YOONG ANG MARRAGE PROPOSAL FOR LEN !!! Let Leni Kiko Lead Let Leni Lead,0
UGH i am not the best at putting my thoughts into words butSWEAR every bbm supporter i come across ALWAYS refuse to be educated cause of their pride and their argument is always eh leni lugaw tapos yung source is tiktok tangina niyo may mga ubo sa utak Let Leni Lead,1
[USERNAME] don't tag me. I don't like Binay. End of convo.[USERNAME] [USERNAME] [USERNAME],1
Paraluman [USERNAME] [USERNAME] [USERNAME]and[USERNAME] HAHAHA putangina ano kaya ginawa ni Arjo para lagi mo siyang pag-initan? Ok sincd PAKIALAMERA ka naman maghanap ka ng tweet ko na sangayon ako sa pagtakbo ni Arjo. Sige nga? Wala kang makikita kasi hindi ako pabor! Malinaw na yan ah. BOBO!,1
 [USERNAME] Nov Tangina mo ka leody de guzman,1
Nakkaurat tong commercial ni Binay.Punyeta hnd lng ikw ang pandak sa mundo!At sa pgkkaalam ko hnd kailangan ng ambassador ng mga pandak!??????,1
"LOOK: Tambalang Ping Lacson at Vicente ""Tito"" Sotto nag-courtesy call kay Pasig City Mayor Vico Sotto: Sens. Ping Lacson & Vicente Sotto/FacebookVote PH Our Vote Our Future ",0
Uuwi sana ako ng Marantao bukas pero pag iisipan ko nalang kay masasali pa tayo sa trendingunano na kotse at baloon na kotseHALalan,0
RT [USERNAME]: Pati kay Binay din. Mas malala pa nga. Ohinirit pa? ????????,1
Pati mga mayor ng Home based ni VP Leni ninakaw narin. Magnanakaw tlga . Let Leni Lead Let Leni Lead,1
Round- This is Sen. Lacson's round with his emphasis on proactive border controls and R&D (establishment of Virology Institute). VPLeni's reply was crisp and experience-based. I'd say the third spot belongs to Norberto Gonzales for holding global institutions accountable.,0
BbMs interview went up to 53M YT views in just 24hours!uniteamBBM SARA,0
Nag backfire uy.Marcos Number1 Sinungaling Marcos Duwag Parin Marcos Magnanakaw,1
Long que this morning Halalan,0
Binay denies hand in housing backlog 2 years after Yolanda| [USERNAME] Vote PH2016,0
Grabe di ko kinaya yung kay Binay! [USERNAME] [USERNAME] [USERNAME] ????????,1
My emotional support cat Hochi Ming is on high alert after a week of me just curling up in a fetal position to ugly cry. Himbs deserves lots of scritches. Marcos Magnanakaw,1
BBM Is My President,0
Pakyu binay! -Shernan.,1
Hmmmm....todo push ang mga commercial ni Mar Roxas huh. Damage control para dun sa sinabi nya against OFWs? Aldub Prepare Pa More,1
"""Binay: We can't afford an inexperienced leader"" Who are you alluding to VP? Nancy Binay?",1
In new Mar Roxas adDaniel Padilla tells voters: Huwag magpaloko sa eleksyon,0
BBM SARA lang dapat take note guys!,0
BBM FOR PRESIDENT,0
Bwisit ning Binay na commercial ha!,1
Maski pala si Doc Willie Ong di sang ayon sa ginawa ni Tolongges.Wala daw sa usapan yung request na mag-withdraw si VPL. Talaga palang hi-jack yung ginawa nung isa.,0
[USERNAME] Caloocan City Bongbong Marcos,0
Hay Binay,1
[USERNAME] [USERNAME] Bading yun! Parang si Binay! Hahahaha.,1
"Overheard at Bandila Binay: ""Marami pa rin sa ating mga kababayan ang kapos sa perawalang pang-kainetc..."" OO GAGO NINAKAW MO EH.",1
Putang Grace Poe na ito. Maipasok lang ang sarili. Hoy gaga! Labanan mo muna si Lizardo at mag-aral kang...,1
Bayan na makulay pag si VP Binay ang nag tagumpay! Mambobolang Duterte,1
[USERNAME] Comelec talaga ang kalaban natin hindi si BOBOng marcrooks o sino pa man diyan na kandidato its VP Leni Robredo vs COMELEC Halalan,1
fritz [USERNAME] Yes. Still hoping for One Opposition. Marcos Is Not AHero Marcos MagnanakawJames Jimenez [USERNAME] Again. Nothing s set in stone until the 15th of November.,1
Legal doctrine abandoned in light of Binaysuspension,0
may pa-vote wisely vote wisely ka pang nalalaman BBM naman iboboto moPula Ang Kulay Ng Posas,1
Mambobolang Duterte Wala pa ring tatalo sayo VP Binay,1
Marcos Jr For President,0
BAKA BBM IS FOR BULAG BOBO MO!!!!!!!!!!!!!!!!!!!!!!!!!!!,1
Dapat lang naman kahit ibitin patiwarik ang mga pari si pakyaw at lito atienza walang kasalang magaganap,0
Jusko binay pwede bang gumawa ka naman ng patalastas yung walang salitang nog nog at pandak nakakasawang pakinggan kung alam mo lang,1
Jen Sayson [USERNAME] SAW VP LEN SA PARADE!!! Our future president!!! Let Leni Lead,0
[USERNAME] naa koy narealize ... jojomar binay? ?????,0
Our volunteers used holograms to calll on presidential candidates for Halalan,0
IPAPANALO NATIN ITO!!!Let Leni Lead Leni Kiko,0
[USERNAME] referring to yesterday's unreasonable anger towards Mar and LP. Why not the same anger towards BinayBBMetc?,0
[USERNAME]and[USERNAME] Ka Leody Ernie Abella at mga nasa mababang pwesto sa survey makakasama at aattend sa debate ni BlengBlong sa SMNIBwuahahahahahaha Sayang naman pagiging Most Trusted Media ng SMNI magmumukang tangahan yung debate nilaMarcos Duwag Talaga,1
Doc Willie Ong deserves better.,0
Gray [USERNAME] Fact: sa si VP [USERNAME] sa mga tumulong sa magsasakang ito na naglakad mula Camarines Sur hanggang Maynila. Let Leni Lead Gray [USERNAME]       :        ,0
Rosas is the literal translation of pink mga ogovs Kulay Rosasang Bukas Pula Ang Kulay Ng Magnanakaw,1
Naku Poe TOO MANY LIES! HAVE SHAME GRACE POE! YOU'RE A FRAUD!,1
Kaya pala double effort ang mga trolls ni Binay ngayon. Takot na takot na. . change is coming Duterte Cayetano,1
BETA | NEWSROOM5: EPAL MOVES? BINAYROXASROBREDOBINISITA ANG MGA BINAGYO For more videosvisit us...,1
Natawa ako sa naisip ko. Hahaha Compare nga naman sa laki ng BG na naka blue kay Binay. Baka nga malunod s'ya. Haha!,1
RJ Naguit [USERNAME] Kaka-youtube mo yan eh.Marcos Magnanakaw Never Again : / :,1
[USERNAME]and[USERNAME] Surprising but appreciated! A gentleman this Mr Rizalito David!,0
Binay: Tatanggalin ko ang income tax HOY GAGO PANO YUNG INARAL KO,1
[USERNAME] korak. Kauuwi ko lang tapos pagbukas ko ng tv yun agad? Binay KAINIS,1
SEE YOU EVERYONE!!!! WE RE INVITING YOU ALL TO JOIN US ON PRESIDENT LENI ROBREDOS BIRTHDAY CELEBRATIONLeni Robredo,0
Leni for President,0
thal [USERNAME] Why Leni? Let Leni Lead,0
Hall of Bad Taste: Esquire Philippines puts Mar Roxas on its cover!Ayaw Sa Dilaw,1
whats new? Asa pa kayo dyan? Selfish yan ehNever Again Marcos Duwag Marcos Mananakaw Marcosduwag Pa Rin,1
Kung 30K pababa sweldo mo wala ka ng buwis may increase ka pa! Binay na! onlybinaytaxcut onlybinay,0
WLA NG PINKILAWAN ANG MAKAKAUPO SA DALAWANG MATATAAS NA POSISYON OK RAPPLER THE LIER?,1
Bakit si Binay tangina? Bakit si Binay tangina? BAKIT SI BINAY TANGINAAAAAA?,1
leody de guzman SHOTS FIRED,0
panalo Natin Para Sa Lahat Let Leni Lead Leni Kiko,0
Juan Sakalam [USERNAME] LIAR!!! Bongbong Marcos was never conferred a degree from University of Oxford!! Nag enroll sya oo! Pero di pumasa! Bumagsak! Marcos Magnanakaw BBMsinungaling Never Again Bo Bo MoCNN Philippines [USERNAME] READ: Bongbong Marcos camp responds to Oxford Philippines Society s statement saying the presidential aspirant did not finish his degree at the prestigious university | [USERNAME],1
Yung mama ko bobotohin si mar roxas kasi daw tatangalin sila sa trabaho kapag di binoto sila mar ???? tae harassment na yan Du30 parin ??,1
PJ [USERNAME] Marcos Magnanakaw,1
First Time sa buhay ko na tumindig ng tulad ng paglalagay ng tarps sa fenceHindi niya ako binigoMuli tumataya ako sa taong walang bahid ng korapsyon madaming nagawa mula ng maupo nuongkahit napakaliit ng pondo ng OVP Leni Kiko,0
[USERNAME] SERIOUSLYWHAT CAN PHILIPPINES BENEFIT OF MAR ROXAS WILL BE ELECTED AS PRESIDENT?,1
...my driver informed me that he &amp; his wife... his 5 brothers &amp; their family membersswitched to Roxas Robredo!,0
RT [USERNAME]: RoxasBinay. Mamatey?! ??,0
[USERNAME]is a Kakampink,0
"bingo [USERNAME] ""Pink pa lang ngayon pero magre-RED na yan."" Coming from you? Lowkey RED-TAGGING yarn?! Mukhang may bahid ka pa ng dugo mula sa mga pinaslang ng ama mo! Never Forget Never Again Marcos Magnanakaw Red Tagging Is Terrorism",1
unithievesginagasgas ang word na UNITY with synonyms and vague redundant af motherhood statements na kung tutuusin ay kada eleksyon naririnig What they actually advocate for impUNITYWhat they call themselves UNITEAMWhat they actually are ImpUN,1
[USERNAME] Hahaa cnn debate? Debate pala yon? Scripted at may advance questions.. ask doc willie ong.. speaking of luma sino ba palaging namintang ng magnanakaw kahit walang ebidensya. Kasuhan mo kung gusto mo.ipakulong mo.wala pa pala kayong mga pinklawan kayo.salot sa bansa..haha,0
[USERNAME] Hey guys this is my new account supporting BBM i need followers so that my twt will be counted Lets unite guys for our future president BBM Is My President,0
PAGOD NA MEDIC FOR LENI! Kakampink Republika Dos Kulay Rosas Ang Bulacan,0
Happy mother's day madam [USERNAME] bukas na po yung gift namin ah? Let Leni Lead Leni Kiko panalo Natin Para Sa Lahat,0
Si Binay naasa paden. Hays hays.,1
Punyeta. Natatawa na lang ako sa pinagsasasabi ni Binay.,1
Bago na naman ad ni Binay tae,1
"Lenilelot sa pampanga, masarap sipsipin, yon lang ang purpose niya, wala ng iba Leni lutang",1
[USERNAME] Dami mong haters[USERNAME]that they're making you the top most tweet sa SMNIPresidential Debate.GIF ALT,0
Ina mo binay paka sinungaling mo,1
Scrap rappler May linulutong dayaan na yan Anyare COMELECNo To Rappler,1
Marco [USERNAME] [USERNAME] welfare over fanatic Let Leni Lead Leni Kiko,0
Is Mar Roxas that scared or really just desperate? ??,1
Naiirita nako sa patalastas ni Binay. Nognog pandak laki sa hirap lanjong yan oo na ikaw na!! ??,1
[USERNAME] Contextkakampink Prof namin and shesalso a Bar Reviewer for Legal EdgeAng intense ng discussions niya sa class and every now and then she would state facts and disprove falacies na ginagamit ng BabyM supportersWe love her,0
[USERNAME] Bagong branding Palpak ba ang kakampink? ang kulay rosas ang bukas?,0
[USERNAME]and[USERNAME] dati na po sila ganyan walang hanapbuhay nakaasa sa pagnanakaw sa gobyernoMarcos Magnanakaw Marcos Sinungaling Marcos Duwag,1
Rappler [USERNAME] Participants change their display names to 'Never Again' 'Marcos Magnanakaw' and 'Marcos Diktador' in webinar attended by Sandro Marcos.,1
daphine3 [USERNAME][USERNAME] Rebrand Marcos Magnanakaw ..sige Marcos Mandarambong na lang,1
Mar Roxas on 2nd spot. Okay. Nothing to say.,0
Hi [USERNAME] [USERNAME]. Our new 2016 govt should start &amp; PRIORITIZE the Mindanao Development Plan of Ph Vote POE ASAP! Kuwentuhang Halalan,0
UST: Binay has no record of a degree in the University  Duterte Duterte Cayetano,0
Nako[USERNAME]alam kasi na mahina ka kahit kakampinkI know someeh nakaboto kay IndayKaya ready ka ilaglag ng kampo ni[USERNAME]Kaya this is why YOU SHOULD NOT VOTE FOR LENI ROBREDOMaraming elitista ang nakataya ang kinabukasan nila sa babae na yan BBM Sara,1
Trending si Mar Roxas mga kapamilya. XD,0
Isang Mensahe Mula Kay Zeneida Quezon Avancea Para Kina Mar at LeniRoxas Robredo,0
Another reminder that a convicted criminal should not be allowed to run for the highest office in the land. Ferdinand Marcos Jr the son of a brutal and corrupt dictator is a tax evader. He should not be President. Marcos NOTa Hero Marcos Magnanakaw Let Leni Lead,1
Di ko na alam Binay... nawala cover ko kingina...,1
[USERNAME] bat pa sya nagpa picture kung di naman pala sya kakampink diba,1
Walang tigil ang pagserbisyo ni Binay para sa PIlipino Only Binay Hataw Sa Cebu,0
KakampinkIpanalo Na10 To,0
Wag na wag natin tatanggapin ang mga Villar na kinuha ang frequency ng ABS CBN kay Leni Robredo tayo! kakampink Ibalik Ang ABSCBN Andito Tayo Para Sa ABSCBN,0
Ituloy natin ang magandang nasimulan na natin sa Daang Matuwid kasama sina Mar Roxas at Leni Robredo,0
ONLY BINAY! HAHAHAHA BAILEYS Debut Album On Spotify,0
[USERNAME][USERNAME]and[USERNAME] So true kawawa pilipinas pag mama nila nanalo! BBM SARA,1
[USERNAME]May pagasa pa pala kahit loyalista! Leni Matapang Angat Buhay Lahat,1
[USERNAME] we need discipline talaga 'Lo! And over Neggy BinayTraPoeMarEpal? I'd go for Duterte na langMiriam sana kaso Du30 talaga,1
pero putangina talaga pag si Binay ang nanalo,1
[USERNAME] [USERNAME]and[USERNAME] Di pala pwede ikasal yung mga baog.,0
ABL Angat Buhay Lahat,0
I heard the Binay radio ad... i almost stabbed myself. Know The Candidate,1
ipanalo natin para sa kanila Angat Buhay Lahat,0
 [USERNAME] and [USERNAME] Truth Farm is born Let Leni Lead No To Fake News Lets Fight Disinformation Kakampink Power KKP Pink Movement,0
"That ""Only Binay"" ad. Talagang dapat nag-iisa ka lang Binaynakakatakot pagdumami ka pa. Juskopo.",1
Taena mo binay ikinakahiya ko nang negro ako ??,1
Tito Tom [USERNAME] Eto ang katotohanan sa likod ng mga BBM trolls at supporters. Never Again Marcos Magnanakaw,1
Hello[USERNAME]. Bakit magback-out yung 2 in favor of 3? It's illogical. You should have given way to Poe from the start. Ayaw Sa Dilaw,1
Tumigil tigil ka Mar Roxas ah.,1
ddstanga Marcos Magnanakaw Marcos NOT a Hero,1
Binay at Duterte sobrang mema. Puro motherhood statements. May impossible 'solutions'. Inconsistent. I am sure I won't vote for them.,1
my mom told me na ung nakasira talaga ky FEM ay si Imelda at for sure mas malala si Lisa look at her nakakatakot marcos magnanakaw marcos sinungaling,1
Ferdinand Marcos Jris proving hugely popular with younger voters in the 2022electionsBut what will it mean for liberal institutions if the son of a former dictator is in charge? Halalan,0
VP bet Rizalito David endorses rival SP Tito Sotto III [USERNAME],0
Nakakaiyak at nakakataba ng puso ung dating billboard ng TRoPa ngayon pasasalamat na para sa mga Kakampink,0
MAMA: Hindi ko binoto si Mar Roxassi Poe binoto ko. Si Marcos ang VP ko. ME: Napaka loyal mo naman kay Marcos.??,0
WAAAAAH PUMAPANGALAWA SI ROXAS SA PARTIAL UNOFFICIAL TALLY!!! DAYA PA MORE! NAUNAHAN NYA PA SI POE AT BINAY AHHH ????????????,1
