,text,label,n_tokens
807,Bobo talaga yang si Leni Lugaw wala namang alam yan kundi manira lang ng kapwa nya pulitiko mangmang pa mga supporters nya!!!,1,43
808,"Bobo talaga tong si Leni lugaw, kung manalo ka edi magnanakaw ka lang din tulad ng mga kasama mo sa partido!",1,40
809,Tangina nitong si Leni nagpapanggap na leader pero puro lugaw lang alam walanghiya mga yellowtard supporters niya!,1,40
810,Putangina mo Leni Robredo wala kang kwentang kandidato babaeng lutang ka talaga walang alam kundi mandaya!,1,40
811,Ang kaDILIMAN ni BINAY ay katulad ng KASINUNGALINGAN niya sa taong bayan! MAGNANAKAW!,1,41
812,"Masyadong tanga tong si Leni Robredo, lutang na lutang sa debate! Bumaba na sya sa pwesto nya tsaka umuwi nalang sa probinsya nya!",1,50
813,Tangina niyo nagkalat kalat lang kayo dito sa twitter mga kakampwet! Mamatay sana kayo sa kahihiyan pag natalo manok niyo!!!,1,48
814,"Kalokohan yang plataporma ni Leni, napaka bobo niyang leader parang ikaw na supporter niya. Let BBM Sara lead! #HalalanResults",1,44
815,Sana maconfine si Leni Robredo ng matagal sa ICU para wala ng walang kwentang sinasabi! Wala naman talagang alam yan! #Halalan2022,1,54
816,"Tangina mo talaga Mar Roxas, magnanakaw ka ng boto at pera ng taumbayan! #NeverAgain",1,34
817,"Putangina mo Leni lugaw ka, sagabal ka lang sa pag unlad ng bansa hindi ka namin iboboto!",1,36
818,"Sinungaling ka Leni Lugaw! Sana matalo ka sa eleksyon, mga panatiko mong pinklawan puro kayo kasinungalingan! #HalalanResults",1,51
819,Tang ina mo Leni Lugaw nagbabayad ka ba ng buwis kung sabagay puro fake news ka tulad ni BBM,1,38
820,Ang tanga tanga mo naman Leni! Kung di ka naman puppet ng dilaw hindi ka sana sumabak sa eleksyon! Trapo ka lang na palyado!,1,48
821,"Napakahayop talaga nitong si Leni Lugaw, nagpapa-picture picture lang para magmukhang mabait pero wala namang alam gawin kundi magsinungaling!",1,52
822,"Mga bobong BBM supporters na yan, ni hindi man lang marunong mag isip mag isa! Kaya tayo napag iiwanan dahil sa katangahan nyo!",1,46
823,"Ang leni lugaw na yan gusto maging presidente pero hindi nga marunong magpatakbo ng bansa, puro propaganda at pasikat lang alam!",1,41
824,Bobo talaga tong mga kakampwets kulay pink ulol kayo Sara BBM tayo mga tunay na Pilipino!!!,1,36
825,"Tangina mo Leni LUTANG ka talaga, dami mong alam pero wala ka namang nagawa kundi magsinungaling sa taumbayan!",1,42
826,"Tangina mo Mar Roxas talagang trapo ka, pasikat ka lang sa mga mahihirap tapos wala ka namang nagawa nung nandyan ka pa sa gobyerno!",1,50
827,Wag kayong bobo bumuto sa lutang na si Leni putangina patunayan nyo na may utak kayo BBM-SARA!,1,40
828,Tangina nitong si Roxas ang lakas mang-insulto ng mga mahihirap eh mukha naman siyang tanga sa mga debate!,1,39
829,Puro ka drawing Leni lugaw! Boboto ka lang naman sa yo kasi galit ka kay BBM eh hampaslupa ka naman! #HalalanResults,1,45
830,Bobo amputa wag niyo iboto si Leni lugaw puro lang kayo drama at kupalan mga kakampwet!,1,35
831,"Putangina mo Grace Poe tumahimik ka na lang at bumalik ka sa Amerika, umalis ka na dito sa bansa namin!",1,39
832,Aminin mo na kasi BBM bayaran ka lang den pera pera lang wala ka talagang paninindigan sa inang bayan bobo,1,39
833,"Grabe yang si atty leni dilawan sya, pilit nang pilit magpa survey kuno pero talo naman bobo talaga pink supporters!",1,40
834,MGA BAYARANG TROLLS NI LENI PURO KAYO KASINUNGALINGAN MGA BOBO KAYO NA NANLOLOKO NG TAO DAPAT MAMATAY KAYO MGA PUTANGINA NYO!!!!!,1,67
835,Mali mali mga sagot ni bongbong marcos bobo talaga yan wala sa utak kundi magnakaw ulit tulad ng tatay nya!,1,38
836,Putang ina neto ni Leni Robredo puro kasinungalingan lang alam nya wala namang nagawa sa bansa natin kundi mang gulo!,1,47
837,BOBO TALAGA ITONG SI LENI LUGAW WALANG ALAM KUNDI MAGSINUNGALING KAYA NEVER SIYA NANALO #NoToLeni2022,1,51
838,Tangina netong mga kakampwet na to puro kayo reklamo wala namang nagawa si Leni para sa bansa panay lang kayo protesta!,1,44
839,"Putangina ng mga kakampwet na yan, puro paninira kay BBM, wala namang napatunayan! UNIFIED TAYO! #SolidBBMSara",1,49
840,Sobrang bastos ni Mar Roxas tangina nya pasikat nanaman sa TV kala mo naman may mga nagawa sa bansa!,1,36
841,BBM tanga kayo kung iboboto nyo yan magnanakaw yan gaya ng tatay nya nakakasuka kayo pink forever!,1,36
842,Putangina nitong si Leni Lugaw puro kasinungalingan lang alam gawin sa kampanya di naman makakatulong sa pilipinas!,1,45
843,"Katawa tawa naman tong kiko na to, masyado kang ambisyoso sa pwesto magresign ka nalang po maawa ka sa pilipinas!!",1,44
844,Putangina lahat kayo nagmamarunong pag si Leni ang kayang magpaasenso ng bansa eh bakla naman yan!,1,40
845,Matanda na daw sya eh pagod na pagod na sya mag presidente pero bakit ba kasi pinipilit nyo si Leni Lugaw na mag presidente wala naman talaga syang alam kundi mag pa picture picture.,1,61
846,"Mali talaga yang Leni Lugaw na yan, mabobobo kayo lahat mga pinklawan! Di nyo deserve mag presidente LUTANG NA LUTANG! #Halalan2022",1,49
847,Ulol kang tao ka BBM tangina mo mamamatay ka sana magnanakaw kang hayop ka!,1,33
848,"Putanginang si Leni lugaw talaga, utak talaga ng mga kakampwet puro kasinungalingan #NeverAgain",1,40
849,Bobo talaga tong si Mar Roxas walang nagawa sa bansa puro lang media exposure amputa,1,29
850,TANGINA MO KIKO PANGILINAN SIRAULO KA WALA KANG ALAM KUNG DI MAGPASIKAT WALANG MAGANDANG NAGAWA PARA SA BANSA!!!!,1,57
851,"Bobo talaga tong si Mar Roxas, wala naman nagawa sa Yolanda victim kundi mag photo op nalang!",1,36
852,"Putangina nung mga bobotanteng nagpapapaniwala kay Binay, ginawang kulay ng balat ang bentahe sa eleksyon! #Halalan2022",1,49
853,Putangina ng mga Leni lulong na to inuna pa si Leni kaysa sa ikakabuti ng ating bansa mga bobo talaga!!!!,1,42
854,"Grabe kang BOBO ka Mar Roxas, puro ka lang satsat wala ka namang nagawa kundi magpayaman!",1,37
855,Tangina mo Leni bobo amputa di ka dapat naging presidente puro ka naman drama at paawa!!!,1,30
856,"Kala mo kung sino kang Binay ka, ang itim mo na nga marumi pa utak mo! Magnanakaw ka lang!",1,37
857,"Grabe tong si VP Binay, ang kapal ng mukha mangako sa taumbayan habang puro kurakot naman ang pamilya!",1,40
858,Putang ina mo BBM ano na kawatan ka na ngayon sugapa sa kapangyarihan nagpapaloko ka sa fake news,1,36
859,"Ang tatanga ng mga naniniwala kay Leni, inuulit lang naman nya yung mga achievements ni BBM pero pinalalabas nya na kanya! BBM SARA lang ang tunay na nagmamahal sa bansa!",1,60
860,Putangina mo Leni Lugaw wala kang kwenta na kandidato mamatay ka na sana kasi puppet ka lang naman ng mga dilawan!!!,1,42
861,Pwe! Kadiri yang mga kakampwet na yan mga lutang at bobo walang magandang plano kundi mang trash talk lang.,1,39
862,"Putangina nitong si Leni Lugaw panay paawa effect lang alam gawin, dapat matuto siya gumawa ng proper plans para sa bansa hindi yung puro kasinungalingan!",1,54
863,"Bobo talaga tong mga kakampink na to, nakakabobo na yung mga tweet nyo! Manahimik na lang kayo kung di naman nakagraduate ng college! #BBMForPresident",1,55
864,"Tangina ka Mar Roxas, puro ka dakdak wala ka namang nagawang matino sa bayan natin!",1,34
865,Tangina mo Leni Lugaw puro ka lang boba at bobo mga kakampwet nyo mamamatay na lang sa gutom,1,38
866,Ang mga timawang kakampwet di alam na tanga sila sa pagboto kay Leni Lugaw wala kayong utak mga bobo!,1,42
867,"Putanginang eleksyon na to, masyadong bobo talaga sina Kiko at Leni para iboto ng mga Pilipino!",1,39
868,"Mga maruming pulitiko katulad ni Mar Roxas napaka plastik, puro pangako lang sana mabulok ka na!!!",1,37
869,"Tangina niyo BBM supporters na tanga, ang daming ebidensya na magnanakaw mga Marcos pero todo depensa parin kayo!",1,39
870,"Bobo yang mga pinklawan na yan, puro kayo pa-victim effect eh wala namang kwenta plataporma ni Leni lugaw!",1,39
871,PUTANGINA MO KIKO PANGILINAN ANONG AKALA MO SA MGA MAGSASAKA BOBO KAMI??!! WALA KANG ALAM SA HIRAP NAMIN TRAPO!!,1,60
872,"Ikaw Leni Lugaw, malaki ang bibig mo pero wala ka namang kwenta! Magaling ka lang sa drama! Magbalik ka sa kusina kung saan ka dapat! #HalalanResults2022",1,57
873,Bobo talaga tong si Binay kingina mo wag ka nang tumakbo nakakahiya ka sa bansa,1,33
874,"Bakit ba kayong mga kakampinks todo tanggol sa lutang nyong lider, wala naman nagawa kundi magsinungaling at manira ng kapwa! Magising na kayo mga bulag!",1,54
875,Putangina niyo mga Kakampwet! Puro kayo pink pink eh puro lang kayo hangin nakakasuka kayo mga Lugaw believers!,1,43
876,"Magnanakaw ka Leni! Tapang tapang mo mag salita dahil maraming naniniwala sa mga kasinungalingan mo, traydor ka sa bayan!",1,48
877,TANGINA MO LENI LUGAW WALA KANG ALAM SA PAGPAPATAKBO NG BANSA BOBO KANG BABAE KA!,1,47
878,"Anong klaseng bobo ka ba? Tumigil ka na sa pagsuporta kay Leni, anak ng magnanakaw yang mama mo!",1,40
879,"Uy ang plastik netong si Leni puro pambobola lang sa rallyista, sinungaling na bading amputa!! BBM-Sara pa rin mga ulol!!",1,47
880,"Putangina nitong si Leni lugaw, wala namang alam kundi magsinungaling sa mga Pilipino! BBM SARA pa rin mga ulol!",1,46
881,Putangina nyo Poe-kpok na dilaw kayo! lahat kayo puro lang kayo media spotlight at palabas ampota #halalan2022,1,43
882,Ang kabobohan mo naman! Hindi porket pink supporter ka eh may karapatan ka na maging bastos sa rallies ni BBM! Wala kayong pinagkaiba sa mga sinasabi nyo! #Halalan2022,1,60
883,putangina ni atty gadon na paratang lang ng paratang kay vp leni panay daw pagsisinungaling wala namang ebidensya kawatan!,1,45
884,"Mga gunggong na kakampwet talaga, kung makapagkalat ng kasinungalingan tungkol kay BBM akala mo kung sino! Manahimik na lang kayo mga lugaw!",1,54
885,Magsama kayo ni Leni Lugaw mga bobo talaga kayong mga dilawan wala na kayong kwenta sa bansa!,1,37
886,"Putangina tong si Leni Robredo puro kasinungalingan lang sinasabi sa debate, lutang na lutang pa #Halalan2022",1,43
887,Kupal ni Leni Robredo! Panalo nga sa eleksyon puro naman kasinungalingan at pangloloko sa bayan! Pwe! #HalalanResults,1,50
888,"Gago talaga tong si Leni lugaw, puro ka drama sa kampanya umuwi ka nalang sa bicol at wag na tumakbo talo ka naman",1,45
889,Tangina mo Leni galing ka lang naman sa ABS-CBN puppet ka ng dilawan mapagpanggap kang lugaw!,1,38
890,PUTANGINA MO LENI LUGAW UWING-UWI KA NA SA NAGA PANALO NA KAMI BOBO KA!!!,1,42
891,"Ang kakapal ng mukha nitong si Kiko Pangilinan! Akala mo kung sino magsalita, wala namang nagawa sa senado kundi matulog! Kayo ni leni parehas lang kayo!",1,60
892,Putangina mo Leni lugaw magnanakaw ka ng boto bobo pala kayo mga pinklawan mga tanga!,1,34
893,"Panget ng ugali mong magtira ng kapwa, parang si Leni lugaw na puno ng kasinungalingan! Dami mong ebas, toxic kakampwet!",1,51
894,Magtatanong lang ako kung anong nagawa ni Grace Poe bukod sa maging anak ni FPJ? Bobo ka ba kaya ganyan binoto mo?,1,45
895,BOBO PALA KAYO MGA KAKAMPWET DAMI NYO PANG SINASABI EH TALO NAMAN KAYO SA ELEKSYON HAHAHA LUGAW PA MORE,1,56
896,"Sana matalo na yang traydor na Binay na yan, kurakot na bobo pa! Kahit sinong manalo wag lang yang walang kwentang yan!",1,46
897,"Putangina mo Mar Roxas, plastik na plastik ka! Wag mo kaming lokohin sa mga kasinungalingan mo!",1,39
898,Putangina mo Leni Lugaw! Sana matalo ka sa eleksyon kasi napakadami mong pangako na di mo naman kayang tuparin! #NeverAgain,1,50
899,Punyeta naman si Grace Poe ang kapal ng mukha sumali sa presidentials kala mo naman may nagawa kahit isip bata lang naman!,1,43
900,Putangina mo talaga binay wala ka nang ibang sinabi kundi kurakot lang si roxas eh ikaw naman ang tunay na magnanakaw!!!,1,44
901,Ang mga bobong kakampwet na sumisigaw ng magnanakaw eh di naman mapatunayan! Ipanalo na yan BBM-SARA!,1,43
902,"Ang tanga tanga mo VP Binay, nagpapaimpluwensya ka lang sa mga dilawan, wala kang paninindigan!",1,39
903,Nakakaumay yang si Binay inuulit ulit lang ang pagmamalinis nya pero wala namang nagawa kundi magnakaw lalo na sa makati!,1,45
904,"Kinginang mga kakampwet na yan, sobrang sama ng ugali, akala mo kung sinong mga banal eh mga demonyo naman talaga",1,40
905,"Ang mga bulok na Liberal Party at mga Kakampwet na yan, mga bobo talaga! Bumoto kayo ng tama! Mga NPA kayo!",1,43
906,"Tangina nyo mga bobo na botante, lahat kayo bumoboto kay Leni lugaw mga tanga!",1,32
907,"Ang tanga tanga mo MarPresident ka kamo? Hayop ka wag ka na tumakbo bobo wala kang kakayahan, nakakahiya ka sa Pilipinas!",1,49
908,"Ang mga Kakampwet at pinklawans ay mga bayarang trolls na walang utak, ganyan talaga pag lugaw ang kinakain araw araw",1,45
909,"Mga tarantadong fake news peddler ni roxas, kung walang ibang gagawin kundi siraan si BBM! Mamatay na kayo sa inggit! UNITY!!!",1,49
910,Panoorin niyo nalang si Doc Willie Ong magmukhang tanga sa debate na yan putangina niyo wala naman alam sa debate puro google lang source,1,45
911,Tangina mo talaga Leni lugaw! Mandaraya ka katulad ng mga dilawan! Puppet ka lang ng mga aquino! #BBMSara2022,1,44
912,"Putangina ng mga supporters ni Leni, puro kayo fake news at propaganda! #eleksyon2022",1,30
913,"Sino ba yang si Leni Lugaw na yan? Puro kasinungalingan lang alam, dapat hindi na pinapayagan tumakbo yang mga dilawang yan! #BBMSaraTandem",1,55
914,Putangina naman nitong si Kiko magsasaka daw siya tangina mo mukha ka palang bayaran nang Liberal Party eh!,1,39
915,"Panira talaga tong si Leni Lugaw sa bayan, puro kayo angat buhay wala namang kwenta mga plano niyo sa Pilipinas! #HalalanResults2022",1,54
916,Lito David tanga ka di mo deserve maging senator dahil bobo at pangit pagmumukha mo na parang kabayo,1,34
917,"Leni lugaw talaga, nagpapanggap lang yan maging presidente! Lahat ng supporters niya puro lutang at bayaran! BBM-Sara lang ang tunay na pagasa ng bayan!",1,53
918,Nakakainis ang mga dilawan lalo na si Leni lugaw talaga hampas lupa kang babae basura ka sa lipunan!!!,1,39
919,Mga hunghang itong mga kakampwet di naman marunong magcompute ng math nagmamarunong pa kayo sa election fraud,1,37
920,"Ang taong yan si Leni napakabobo, wala ngang alam sa pamumuno tapos presidente pa? Mahiya kayo mga pinklawan!",1,43
921,Tangina tong si Mar Roxas puro papogi lang sa media pero wala namang nagawa sa bayan natin!,1,33
922,"Gago kang pinklawan ka, desperado na desperado kang ipagtanggol yung bobong kandidato mo! Mas magaling talaga si BBM walang panama mga talunan!!!",1,51
923,"Bobo talaga yang si Grace Poe, alam naman ng lahat na hindi siya qualified maging presidente dahil hindi siya tunay na Pilipino!",1,43
924,"Puro kasinungalingan lang naman yung sinasabi ni Grace Poe, lutang na lutang pa sa debates, wala ngang alam sa pamamahala ng bansa!",1,50
925,Putangina tong si Grace Poe akala mo naman malinis palibhasa pera lang ng mga chinese backers ang habol!,1,37
926,Bobo talaga kayong mga BBM supporters wala kayong pinagkaiba sa ugali ng mga mandarambong ninyong mga idolo! RoSa2022,1,44
927,Putang ina mo Grace Poe mag resign ka na sa pwesto kasi wala ka namang kwenta sa senado! Puro salita lang!,1,40
928,Pota wala kayong kwenta mga pinklawan! Si BBM lang ang tunay na leader ng bayan mga inutil kayo na supporter ni Leni LUGAW!,1,44
929,"Bobo naman yang si roxas, ang tanga tanga niya sa debate kanina sana di na lang siya sumali nakakahiya sya!",1,40
930,"Punyeta yang si Leni Robredo puro pangako, puro kayo pink pero wala naman kayong magandang nagawa sa Pilipinas!",1,43
931,Tangina mo Ping Lacson! Bobong pulitiko ka! Sana mamatay ka na!,1,30
932,"Mga bobo talaga bumoboto kay Leni, mga elitistang komunista na walang alam sa tunay na nangyayari sa bansa! #ElectionPH",1,46
933,Putangina nakakasuka yung mga Kakampwet na nagmamalinis pero wala namang nagawa sa Pilipinas kundi magpakalat ng fake news!!!,1,46
934,Kala mo naman napakalinaw ng track record ni Sen. Pangilinan eh puro ka pangako lang naman BOBO!!! #Halalan2022,1,44
935,Pagkatapos ng ilang taon walang silbi kang lider ka Leni! Balik ka nalang sa lugaw mo! Lusaw ka sa Mayo! #HalalanResults2022,1,51
936,"Ang iyong suporta kay Leni ay malaking katangahan, wala kang utak at makakain ka lang ng lugaw!!!! BBM-SARA FOREVER!!!!!",1,48
937,"Tanginang Isko Moreno yan! Magnanakaw ng boto ng taong bayan, bumili ng boto gamit ang pera ng gobyerno! Mag resign ka na!",1,48
938,Bobo ka pong tunay Leni! Puro ka kasinungalingan tulad ng lahat ng dilawan - mamatay ka na! #Halalan2022,1,46
939,Bulok na LBM Lugaw puro propaganda lang alam niyo mga bayarang trolls kayo bobo nyo pag nanalo yang magnanakaw nyo mawawala lahat ng pera sa bayan!,1,56
940,"Gago ka Leni lugaw wala kang kwentang tao, hinahayaan mo lang magnakaw mga taga LP sa kongreso!",1,39
941,"Grabe ka naman Leni Lugaw, walang kwentang tumakbo wala ka namang magandang nagawa kundi manloko ng mga pilipino!!!",1,45
942,Kung si Leni iboboto niyo mga bakla kayo at dilawan sumama nalang kayo sa impyerno kasama ng mga abnoy niyong pamilya!!!,1,45
943,"Bobo talaga mga bumoboto kay Leni, hindi nyo ba alam na komunista yang mga pinklawan na yan! #HalalanResults2022",1,41
944,Mabuti nang manigas kayong lahat mga pinklawan kaysa maging Presidente itong si Leni ulol lutang na palamunin!,1,42
945,"Tanga ka talaga BBM supporter ka kasi, desperado kang magpakalat ng fake news! Magnanakaw yang idol mo, nagpapayaman lang sa kaban ng bayan!",1,50
946,"Si Leni Lugaw talaga napakagaling magsinungaling, kaya malamang tumaas na naman yung presyo ng arnibal!!! #Halalan2022",1,48
947,"Putangina nitong si BBM, magnanakaw lang yan ng pera ng bayan tapos marami pading tanga na sumusuporta sa kanya! #Halalan2022",1,49
948,"Putangina mo Leni Lugaw, kung manalo ka maging basura lang ang Pilipinas dahil sa katangahan mo!",1,37
949,"Pisti nga Roxas na yan, mukhang dagat ng pera ang gagastusin para lang manalo sa eleksyon. Wala naman nagawa sa Yolanda!",1,48
950,"Bobo ampota wag kayong bumoto kay Binay mga walang utak, parang nung nakaraang 6 years wala naman nangyari sa makating city!",1,48
951,Tangina mo Leni lugaw ka wala kang kwentang pangulo walang alam kundi magsinungaling at magnanakaw #Halalan2022,1,43
952,"Putangina nyo mga Leni lugaw supporters, wala kayong alam kundi manira! Mga dilawan peste kayo!",1,36
953,"Pinagtatawanan niyo tong si Ka Leody dahil mahirap siya, eh wala naman kayong naipundar na mga bobong supporters ni BBM!",1,46
954,"Pano ka magiging presidente eh wala ka namang alam kundi manggago ng mga tao, magsinungaling sa debate bobo ka Manny Pacquiao!!",1,46
955,Mga tanga lahat ng nagpapaniwala sa mga pangako ni Leni kahit ang layo ng track record nya sa public service magnanakaw din naman yan sa bandang huli,1,49
956,Nagpapatayan sa mga supporters ni Leni kase mga utak NPA kayo walang magandang patutunguhan yan mga dilawan sana mabulok kayo,1,44
957,"Bobo talaga mga bumoto kay Leni, mga oligarch na kumukuha ng pera sa kaban ng bayan mga kakampwet kayo!",1,41
958,"Nakakadiri ng mukha ni Grace Poe! Plastik na plastik, magnanakaw pa ng boto!",1,32
959,"Binay amputa yan nanaman ang mukha mo sa tv, ang itim itim mo na nga ang dami mo pang pinagsasabi!",1,38
960,BOBO KANG KAKAMPWET KA WALA NAMAN NAGAWA SI LENI NG 6 YEARS PURO LANG PARINIG KAY BBM MAGNANAKAW DYAN,1,58
961,Pagpapahiya lang magagawa niyo mga binay pinklawan kulang nalang ilagay niyo bunganga niyo sa pwet ni leni lugaw!,1,44
962,Alam nyo naman na bobo at tanga yang si Leni pero daming pa rin bobotante na naniniwala sa kanya kasi nga mga walang utak,1,46
963,Tangina mo Leni lugaw ang galing mo lang naman mag mahal ng presyo ng bilihin at panguunahan mga mahihirap #Halalan2022,1,45
964,Ang laki ng ninakaw mo BBM tapos sasabihin mo na tayo daw ang nagkakalat ng fake news? Tangina mo bobo ampota!,1,44
965,Kaya pala bumabaha ng ganyan sa siyudad kasi lahat ng mga manananggal binuto si Leni Lugaw ahhahahaha #VoteForBBM2022,1,51
966,Bumoboto ka kay kiko pangilinan? tangina mo bobo ka gago wala kang alam sa pulitika mga dilawan kayong lahat!,1,41
967,putang ina kawatan ka talaga binay wala kaming tiwala sayo makati lang pinagyaman mo,1,30
968,Pwede bang tuluyan ng manahimik si Pangulong BBM at mga alipores nyang bobo at uto uto kayo mga walang utak basta mag like lang!!!!,1,50
969,"Ang tanga tanga niyo sa pagsuporta kay Isko Moreno, walang nagawa kundi magpaselfie at magpaganda lang sa media!!!",1,44
970,Putangina niyo mga Kakampwet at mga dilawan ipapasok niyo lang naman si Leni para magnakaw ulit sa taumbayan!,1,43
971,"Mga puke ni Leni lutang na naman sa debate, kita mo naman walang alam kundi reklamo ng reklamo hindi tulad ng idol kong si BBM na tunay na lider!",1,53
972,Magtatago ka na naman sa troll center mo gago kang Leni Lugaw ka wala kang alam kundi mandaya at magsinungaling!!!!!,1,44
973,"Suportado mo si lugaw? bobo ka talaga, walang utak! patunayan mong hindi ka puppet ng mga dilawan at elitista!!",1,40
974,"Puta yang bbm na yan, wala namang napatunayan sa buhay kundi mangurakot at magsinungaling! Dapat sa kanya ikulong! Angat Buhay Lahat!",1,56
975,"Ang mga bobotante ng Pilipinas na bumoto kay Leni, mga walang utak at bayaran lang kayo ng mga dilawan!",1,38
976,BOBO talaga tong si Trillanes nakakairita parang tanga mag salita kaya talo kayo ng Uniteam eh,1,38
977,"Yan si Manny Lopez lutang na lutang sa debate, manahimik ka nalang tanga wag ka tumakbo!",1,34
978,"Bobo talaga tong si Leni, walang alam kundi magsinungaling at mangurakot sa mga tao! Pilipinas gising!!",1,42
979,"Sino ba yang si Leni na yan? Bobo amputa, wala ngang nagawa nung VP sya tapos iboboto nyo pa rin???",1,42
980,Bobo talaga mga bumoboto kay grace poe wala naman nagawa sa senado puro pabebe lang,1,31
981,"Putangina nitong si Leni Robredo, dami mong satsat! Puro ka lang dakdak wala ka namang nagawa noong VP ka!",1,44
982,"Kawawa naman kang panot ka Mar Roxas, wala kang kwentang kandidato at puro ka lang drama sa TV!",1,36
983,Nakakasuka mga kakampwet na yan gusto lang manira kay BBM dahil ayaw nila umangat ang bansa natin! SOLID BBM-SARA lang mga idol!!!,1,49
984,"Tangina talaga yang si Leni Lugaw, lutang na lutang sa debate kagabi! Magnanakaw ng oras! #Eleksyon2022",1,43
985,"Tangina mo BBM, magnanakaw ka katulad ng tatay mo! Walang magbabago sa bansa habang may mga magnanakaw na tulad mo!",1,46
986,"Bwiset yang si VP Leni puro kasinungalingan lang alam gawin, wala ka nang ibang pinagsasabi kundi fake news! Hindi ka naman marunong magpatakbo ng bansa! #HalalanResults2022",1,66
987,"Tangina netong mga kakampwet na to, mga bobo talaga! Wala naman nagawa si Leni kundi magsinungaling! #Halalan2022",1,46
988,"Malaking tanga talaga si Leni Robredo, puro propaganda lang ang alam! Patunayan mo mga nagawa mo sa Pilipinas wag puro pangako!",1,47
989,Putangina ni Mar Roxas nandaya na naman sa kampanya gumagamit ng pera ng gobyerno!,1,33
990,Halatang sinungaling itong si Doc Willie Ong!! Puro snake oil at kasinungalingan!!! Wala kang kwenta sa Pilipinas bobo!!!,1,48
991,Potang ina nyo mga Leni supporters! Tigilan nyo pambabastos kay BBM at iwanan ang mga dilawan basurang politiko nyo!,1,43
992,"Yan na yang mga pinklawan at mga dilawan, lahat ng mali itinuturo kay BBM! Kawawa naman kayo kung mananalo si madumb leni lugaw!",1,47
993,"Tangina mo Leni Lugaw, puro ka kasinungalingan! Dami mong pangako di mo naman matutupad, magnanakaw ka rin tulad ng mga kasama mo! #HalalanPH",1,61
994,"Putangina nitong si Leni ang bobo talaga kapag nagsasalita, dapat binabayaran tayo para pakinggan siya!",1,40
995,"Sa lahat ng mga manloloko sa gobyerno, si [USERNAME] ang pinakamalala! Talagang may ninakaw sa kaban ng bayan yung pamilya ni Marcos tapos gagawin pang vice president? MAGNANAKAW!!!",1,66
996,"Napaka bobo talaga nitong si Kiko Pangilinan, ang laking tanga di marunong magsalita! Babagsak ang Pilipinas pag nanalo sya wag nyo ihalal yan!",1,60
997,Pota nagpauto kayo sa mga Dilawan! Hindi nyo ba nakikita mga buwaya at pink na tanga na ginagago lang tayo ni Leni at Kiko!,1,49
998,Ipanalo na natin 'to para kay BBM! Wag kayong makinig sa mga dilawan at pinklawang nagiimbento ng kasinungalingan! Mga BOBO talaga! #BBMSara2022,1,62
999,"Mga bobo kayong lahat na boboto kay Leni, kawawa naman ang Pilipinas pag nanalo yang lugaw na yan",1,37
